movieID	directorID	directorName
6118	krzysztof_kieslowski	Krzysztof Kieslowski
6119	jean_marie_poire	Jean-Marie Poiré
6120	1041041-larry_cohen	Larry Cohen
6121	rainer_werner_fassbinder	Rainer Werner Fassbinder
6122	joe_layton	Joe Layton
6123	chris_marker	Chris Marker
6124	pierre_de_moro	Pierre De Moro
6125	julien_temple	Julien Temple
6126	rainer_werner_fassbinder	Rainer Werner Fassbinder
6127	1042742-alan_parker	Alan Parker
6128	_0073322	Alain Berbérian
6129	tony_bill	Tony Bill
6130	paul_anderson	Paul W.S. Anderson
6131	michael_pressman	Michael Pressman
6132	lucio_fulci	Lucio Fulci
6133	wim_wenders	Wim Wenders
6134	gillian_armstrong	Gillian Armstrong
6135	robert_benton	Robert Benton
6137	stephen_weeks	Stephen Weeks
6138	1040953-nick_castle	Nick Castle
6139	derek_jarman	Derek Jarman
6140	dario_argento	Dario Argento
6141	bruce_campbell	Bruce Campbell
6142	1028754-tom_kennedy	Tom Kennedy
6143	blake_edwards	Blake Edwards
6144	franco_zeffirelli	Franco Zeffirelli
6145	jim_gillespie	Jim Gillespie
6146	joan_micklin_silver	Joan Micklin Silver
6147	michael_verhoeven	Michael Verhoeven
6148	samuel_fuller	Samuel Fuller
6149	ian_sharp	Ian Sharp
6150	richard_brooks_i	Richard Brooks I
6151	serif-goren	Serif Gören
6152	antonio_margheriti	Antonio Margheriti
6153	robert_j_rosenthal	Robert J. Rosenthal
6154	gary_hardwick	Gary Hardwick
6155	donald_petrie	Donald Petrie
6156	david_dobkin	David Dobkin
6157	mark_steven_johnson	Mark Steven Johnson
6158	steve_trenbirth	Steve Trenbirth
6159	david_gordon_green	David Gordon Green
6160	lee_hirsch	Lee Hirsch
6161	kwontaek_im	Kwon-taek Im
6162	cameron_crowe	Cameron Crowe
6163	laetitia_colombani	Laetitia Colombani
6164	_0525141	John Luessenhop
6166	1040953-nick_castle	Nick Castle
6167	mick_garris	Mick Garris
6168	j_lee_thompson	J. Lee Thompson
6169	robert_dalva	Robert Dalva
6170	carroll_ballard	Carroll Ballard
6172	charlie_chaplin	Charles Chaplin
6173	mike_newell	Mike Newell
6174	j_lee_thompson	J. Lee Thompson
6175	j_lee_thompson	J. Lee Thompson
6176	richard_fleischer	Richard Fleischer
6177	j_lee_thompson	J. Lee Thompson
6178	guy_green	Guy Green
6179	mike_hodges	Mike Hodges
6180	1041041-larry_cohen	Larry Cohen
6181	john_huston	John Huston
6182	norman_jewison	Norman Jewison
6183	1041609-michael_gordon	Michael Gordon
6184	nicolas_roeg	Nicolas Roeg
6185	ron_shelton	Ron Shelton
6186	ronald_f_maxwell	Ronald F. Maxwell
6187	1042742-alan_parker	Alan Parker
6188	1045105-todd_phillips	Todd Phillips
6190	tom_hunsinger	Tom Hunsinger
6191	ken_loach	Ken Loach
6192	suzanne_bier	Susanne Bier
6193	gregory_mars_martin	Gregory "Mars" Martin
6194	michael_petroni_ii	Michael Petroni (II)
6195	mark_moskowitz	Mark Moskowitz
6196	andrzej_bartkowiak	Andrzej Bartkowiak
6197	david_cronenberg	David Cronenberg
6198	martin_bell	Martin Bell
6199	matthew_irmas	Matthew Irmas
6200	nicolas_roeg	Nicolas Roeg
6201	trevor_nunn	Trevor Nunn
6202	dover_koshashvili	Dover Koshashvili
6203	mel_brooks	Mel Brooks
6204	robert_townsend	Robert Townsend
6205	danny_huston	Danny Huston
6206	peter_weir	Peter Weir
6207	alex_smith	Alex Smith
6208	tom_graeff	Tom Graeff
6209	1044588-jeffrey_reiner	Jeffrey Reiner
6210	tae-gyun-kim	Tae-gyun Kim
6211	kevin_lima	Kevin Lima
6212	adam_shankman	Adam Shankman
6213	antoine_fuqua	Antoine Fuqua
6214	_0637615	Gaspar Noé
6215	lisa_cholodenko	Lisa Cholodenko
6216	caroline_link	Caroline Link
6217	rose_troche	Rose Troche
6218	gurinder_chadha	Gurinder Chadha
6219	william_friedkin	William Friedkin
6220	glen_morgan	Glen Morgan
6221	susan_seidelman	Susan Seidelman
6222	erik_skjoldbjaerg	Erik Skjoldbjaerg
6223	jonas-akerlund	Jonas Åkerlund
6224	rakhshan_bani_etemad	Rakhshan Bani Etemad
6225	nicholas_ray	Nicholas Ray
6226	volker_schloendorff	Volker Schlöndorff
6228	george_stevens	George Stevens
6229	monte_hellman	Monte Hellman
6230	john_d_hancock	John D. Hancock
6231	valentine_davies	Valentine Davies
6232	1041809-james_hill	James Hill
6233	george_cukor	George Cukor
6234	sidney_lumet	Sidney Lumet
6235	agnieszka_holland	Agnieszka Holland
6236	robert_mulligan	Robert Mulligan
6237	anthony_mann	Anthony Mann
6238	peter_weir	Peter Weir
6239	eric_brevig	Eric Brevig
6240	heywood_gould	Heywood Gould
6241	eric_rohmer	Eric Rohmer
6242	law_chun_lone	Law Chun Lone
6243	hideo_nakata	Hideo Nakata
6244	mira_nair	Mira Nair
6245	bob_fosse	Bob Fosse
6246	robert_m_young	Robert M. Young
6247	karen_everett	Karen Everett
6248	carlos_reygadas_barquin	Carlos Reygadas Barquín
6249	mort_nathan	Mort Nathan
6250	_0705655	Ed Radtke
6251	francis-glebas	Francis Glebas
6252	bruno_barreto	Bruno Barreto
6254	leo_mccarey	Leo McCarey
6255	daniel_g_karslake	Daniel G. Karslake
6256	pupi_avati	Pupi Avati
6257	vilgot_sjoman	Vilgot Sjöman
6258	robert_bresson	Robert Bresson
6259	michael_mayer_vi	Michael Mayer (VI)
6260	bruce_beresford	Bruce Beresford
6261	carroll_ballard	Carroll Ballard
6262	wang-hong-wei	Hongwei Wang
6263	john_mctiernan	John McTiernan
6264	jon_amiel	Jon Amiel
6265	chris_rock	Chris Rock
6266	dennie_gordon	Dennie Gordon
6267	robert_duvall	Robert Duvall
6268	peter_sollett	Peter Sollett
6269	david_teboul	David Teboul
6270	akira_kurosawa	Akira Kurosawa
6271	francois_truffaut	François Truffaut
6272	tim_blake_nelson	Tim Blake Nelson
6273	nicholas_ray	Nicholas Ray
6274	michael_crichton	Michael Crichton
6275	daniel_petrie_sr	Daniel Petrie Sr
6276	edward_ludwig	Edward Ludwig
6277	william_richert	William Richert
6278	damian_pettigrew	Damian Pettigrew
6279	neil_jordan	Neil Jordan
6280	f_gary_gray	F. Gary Gray
6281	joel_schumacher	Joel Schumacher
6282	josee_dayan	Josée Dayan
6283	shinichiro_watanabe	Shinichirô Watanabe
6284	george_gallo	George Gallo
6285	ed_solomon	Ed Solomon
6286	aki_kaurismaeki	Aki Kaurismäki
6287	peter_segal	Peter Segal
6288	justin_lin	Justin Lin
6289	james_cameron	James Cameron
6290	rob_zombie	Rob Zombie
6291	lukas_moodysson	Lukas Moodysson
6292	wiebke_von_carolsfeld	Wiebke von Carolsfeld
6293	austin_chick	Austin Chick
6294	1147718-paul_hunter	Paul Hunter
6295	linda_mendoza	Linda Mendoza
6296	christopher_guest	Christopher Guest
6297	1022918-andrew_davis	Andrew Davis
6298	john_whitesell	John Whitesell
6299	jacques_perrin	Jacques Perrin
6300	anders_thomas_jensen	Anders Thomas Jensen
6301	sam_peckinpah	Sam Peckinpah
6302	bert_i_gordon	Bert I. Gordon
6303	mikael_salomon	Mikael Salomon
6304	john-flynn	John Flynn
6305	francois_truffaut	François Truffaut
6306	sam_jones	Sam Jones
6307	john_frankenheimer	John Frankenheimer
6308	ivan_reitman	Ivan Reitman
6309	arthur_hiller	Arthur Hiller
6310	henry_winkler	Henry Winkler
6311	mitch_davis	Mitch Davis
6312	malcolm_mowbray	Malcolm Mowbray
6313	carl_reiner	Carl Reiner
6314	herbert_ross	Herbert Ross
6315	michael_ritchie	Michael Ritchie
6316	sidney_lumet	Sidney Lumet
6317	philippe_de_broca	Philippe de Broca
6318	jerry-rees	Jerry Rees
6319	gerard_lauzier	Gérard Lauzier
6320	paul_mazursky	Paul Mazursky
6321	kevin_rodney_sullivan	Kevin Rodney Sullivan
6322	james_foley	James Foley
6323	james_mangold	James Mangold
6324	fred_schepisi	Fred Schepisi
6325	rick_de_oliveira	Rick de Oliveira
6326	matt_dillon	Matt Dillon
6327	richard_lagravenese	Richard LaGravenese
6328	andreykonchalovskiy	Andrey Konchalovskiy
6329	_0577332	Jordan Melamed
6330	daniel_algrant	Daniel Algrant
6331	alfred_hitchcock	Alfred Hitchcock
6332	jim_fall	Jim Fall
6333	bryan_singer	Bryan Singer
6334	karen_moncrieff	Karen Moncrieff
6335	john_malkovich	John Malkovich
6336	bahman_ghobadi	Bahman Ghobadi
6337	richard_kwietniowski	Richard Kwietniowski
6338	steve_carr	Steve Carr
6339	patrice_leconte	Patrice Leconte
6340	chris_hegedus	Chris Hegedus
6341	neil_labute	Neil LaBute
6342	1045105-todd_phillips	Todd Phillips
6343	alfredo_de_villa	Alfredo De Villa
6344	baltasar_kormakur	Baltasar Kormákur
6345	richard_attenborough	Richard Attenborough
6346	julien_temple	Julien Temple
6347	stan_lathan	Stan Lathan
6348	sam_firstenberg	Sam Firstenberg
6349	joel_silberg	Joel Silberg
6350	hayao_miyazaki	Hayao Miyazaki
6351	mira_nair	Mira Nair
6352	joel_silberg	Joel Silberg
6353	alan_rudolph	Alan Rudolph
6354	edward_dmytryk	Edward Dmytryk
6355	george_cukor	George Cukor
6356	john_sturges	John Sturges
6357	charles_walters	Charles Walters
6358	george_sidney	George Sidney
6365	andy_wachowski	Andy Wachowski
6366	guy_maddin	Guy Maddin
6367	tamas-sas	Tamas Sas
6368	angela_christlieb	Angela Christlieb
6369	kristen_coury	Kristen Coury
6370	cedric_klapisch	Cédric Klapisch
6371	jim_malone	Jim Malone
6373	tom_shadyac	Tom Shadyac
6374	andrew_fleming	Andrew Fleming
6375	aj-schnack	AJ Schnack
6376	emanuele_crialese	Emanuele Crialese
6377	andrew_stanton	Andrew Stanton
6378	f_gary_gray	F. Gary Gray
6379	rob_schmidt	Rob Schmidt
6380	andrew_jarecki	Andrew Jarecki
6382	kaige_chen	Kaige Chen
6383	john_singleton	John Singleton
6384	peter_sehr	Peter Sehr
6385	niki_caro	Niki Caro
6386	henry_hathaway	Henry Hathaway
6387	john_woo	John Woo
6388	gillies-mackinnon	Gillies MacKinnon
6390	rouben_mamoulian	Rouben Mamoulian
6391	norman_tokar	Norman Tokar
6392	elliot_silverstein	Elliot Silverstein
6394	george_sherman	George Sherman
6395	clyde_bruckman	Clyde Bruckman
6396	francis_ford_coppola	Francis Ford Coppola
6397	marcel_carne	Marcel Carné
6398	lee_h_katzin	Lee H. Katzin
6400	jean_xavier_de_lestrade	Jean-Xavier de Lestrade
6401	howard_hawks	Howard Hawks
6402	john_polson	John Polson
6403	frank_perry	Frank Perry
6404	federico_fellini	Federico Fellini
6405	fraser_heston	Fraser Clarke Heston
6406	dario_argento	Dario Argento
6407	charles_walters	Charles Walters
6408	jamie_uys	Jamie Uys
6409	anthony_mann	Anthony Mann
6410	michael_schultz	Michael Schultz
6411	robert_mulligan	Robert Mulligan
6412	1042400-george_marshall	George Marshall
6413	sydney_pollack	Sydney Pollack
6414	abe_levitow	Abe Levitow
6415	federico_fellini	Federico Fellini
6416	bryan_forbes	Bryan Forbes
6417	christian_duguay	Christian Duguay
6419	james_ivory	James Ivory
6421	andrew_v_mclaglen	Andrew V. McLaglen
6422	andrew_v_mclaglen	Andrew V. McLaglen
6423	barnet_kellman	Barnet Kellman
6424	john_landis	John Landis
6425	randall_miller	Randall Miller
6426	anthony_mann	Anthony Mann
6427	catherine_morshead	Catherine Morshead
6428	don_siegel	Don Siegel
6429	anthony_mann	Anthony Mann
6430	da_pennebaker	D.A. Pennebaker
6431	raoul_walsh	Raoul Walsh
6432	vincente_minnelli	Vincente Minnelli
6433	dziga_verto	Dziga Vertov
6434	raoul_walsh	Raoul Walsh
6435	george_waggner	George Waggner
6436	michael_catonjones	Michael Caton-Jones
6437	henry_hathaway	Henry Hathaway
6438	walter_grauman	Walter Grauman
6439	george_lucas	George Lucas
6440	joel_coen	Joel Coen
6441	guy_hamilton	Guy Hamilton
6442	fernando_trueba	Fernando Trueba
6443	raoul_walsh	Raoul Walsh
6445	1041466-richard_franklin	Richard Franklin
6446	michael_curtiz	Michael Curtiz
6447	ralph_nelson	Ralph Nelson
6448	1145347-john_moore	John Moore
6449	mark_robson	Mark Robson
6450	john_huston	John Huston
6451	peter_yates	Peter Yates
6452	martin_ritt	Martin Ritt
6453	robert_flaherty	Robert J. Flaherty
6454	costagavras	Costa-Gavras
6455	henry_hathaway	Henry Hathaway
6456	claude_chabrol	Claude Chabrol
6457	lewis_gilbert	Lewis Gilbert
6458	john_guillermin	John Guillermin
6459	henry_hathaway	Henry Hathaway
6460	orson_welles	Orson Welles
6461	clint_eastwood	Clint Eastwood
6462	andrew_v_mclaglen	Andrew V. McLaglen
6463	steve_yeager	Steve Yeager
6464	brian_robbins	Brian Robbins
6465	derek_jarman	Derek Jarman
6466	mira_nair	Mira Nair
6467	henrigeorges_clouzot	Henri-Georges Clouzot
6468	sidney_lumet	Sidney Lumet
6469	andrew_v_mclaglen	Andrew V. McLaglen
6470	andrew_v_mclaglen	Andrew V. McLaglen
6471	david_drury	David Drury
6472	wayne_wang	Wayne Wang
6473	bob_swaim	Bob Swaim
6474	francesco_rosi	Francesco Rosi
6475	donald_petrie	Donald Petrie
6476	billy_ray	Billy Ray
6477	henry_king	Henry King
6478	john_huston	John Huston
6479	_0718008	Lucas Reiner
6480	george_roy_hill	George Roy Hill
6481	matt_williams	Matt Williams
6482	troy_miller	Troy Miller
6483	robert_iscove	Robert Iscove
6484	ron_shelton	Ron Shelton
6485	john-eng	John Eng
6486	1162568-scott_roberts	Scott Roberts
6487	thaddeus_osullivan	Thaddeus O'Sullivan
6488	daniele_thompson	Danièle Thompson
6489	bryan_lewis	Bryan Lewis
6490	eric_eason	Eric Eason
6491	phillip_rhee	Phillip Rhee
6492	pavel_lungin	Pavel Lungin
6493	rob_reiner	Rob Reiner
6494	jed_weintrob	Jed Weintrob
6495	blake_edwards	Blake Edwards
6496	mariano_barroso	Mariano Barroso
6497	rene_clement	René Clément
6498	peter_yates	Peter Yates
6499	dw_griffith	D.W. Griffith
6500	alan_gibson	Alan Gibson
6502	danny_boyle	Danny Boyle
6503	mcg	McG
6504	_0821813	Monica Stambrini
6505	jonathan_wacks	Jonathan Wacks
6506	johnny_to	Johnny To
6507	habib-azar	Habib Azar
6508	roger_donaldson	Roger Donaldson
6509	rainer_werner_fassbinder	Rainer Werner Fassbinder
6510	michael_steinberg	Michael Steinberg
6511	spencer_williams	Spencer Williams
6512	jack_cardiff	Jack Cardiff
6513	john_cromwell	John Cromwell
6514	_0668227	Clark L. Paylow
6515	fritz_lang	Fritz Lang
6516	don_bluth	Don Bluth
6517	chris_noonan	Chris Noonan
6518	john_milius	John Milius
6519	dean_parisot	Dean Parisot
6520	_0417691	Zoran Janjic
6521	howard_zieff	Howard Zieff
6522	howard_hawks	Howard Hawks
6523	fred_schepisi	Fred Schepisi
6524	jules_dassin	Jules Dassin
6525	nora_ephron	Nora Ephron
6526	akira_kurosawa	Akira Kurosawa
6527	george_sidney_ii	George Sidney II
6528	bud_yorkin	Bud Yorkin
6529	dean_murphy	Dean Murphy
6530	roman_polanski	Roman Polanski
6531	leslie_megahey	Leslie Megahey
6532	irvin_kershner	Irvin Kershner
6533	peter_bogdanovich	Peter Bogdanovich
6534	louis_leterrier	Louis Leterrier
6535	charles_hermanwurmfeld	Charles Herman-Wurmfeld
6536	patrick_gilmore_iii	Patrick Gilmore (III)
6537	jonathan_mostow	Jonathan Mostow
6538	francois_ozon	François Ozon
6539	gore_verbinski	Gore Verbinski
6540	karim_ainouz	Karim Ainouz
6541	stephen_norrington	Stephen Norrington
6542	aleksandr_rogozhkin	Aleksandr Rogozhkin
6543	eitan_gorlin	Eitan Gorlin
6544	claude_berri	Claude Berri
6545	tim_fywell	Tim Fywell
6546	juan_luis_iborra	Juan Luis Iborra
6547	michael_polish	Michael Polish
6548	michael_bay	Michael Bay
6549	clare_kilner	Clare Kilner
6550	1049943-peter_howitt	Peter Howitt
6551	jordan_susman	Jordan Susman
6552	stephen_frears	Stephen Frears
6553	matteo_garrone	Matteo Garrone
6554	alex_proyas	Alex Proyas
6555	lucas_belvaux	Lucas Belvaux
6556	kei-kumai	Kei Kumai
6557	walt_becker	Walt Becker
6558	1053315-john_hughes	John Hughes
6559	duwayne_dunham	Duwayne Dunham
6560	bob_clark_iii	Bob Clark (III)
6561	jack_arnold	Jack Arnold
6562	delmer_daves	Delmer Daves
6563	larry_charles	Larry Charles
6564	jan_de_bont	Jan de Bont
6565	manny_nathan_hahn	Manny Nathan Hahn
6566	robert_rodriguez	Robert Rodriguez
6567	gregor_jordan	Gregor Jordan
6568	todd_graff	Todd Graff
6569	mike_figgis	Mike Figgis
6570	antonio-serrano	Antonio Serrano
6571	fernando_leon_de_aranoa	Fernando León de Aranoa
6572	gavin-grazer	Gavin Grazer
6573	billy_wilder	Billy Wilder
6574	duncan-gibbins	Duncan Gibbins
6575	helen_stickler	Helen Stickler
6576	richard_lester	Richard Lester
6577	albert_pyun	Albert Pyun
6578	billy_wilder	Billy Wilder
6579	billy_wilder	Billy Wilder
6580	sandra_werneck	Sandra Werneck
6581	billy_wilder	Billy Wilder
6582	guy_hamilton	Guy Hamilton
6583	david_webb_peoples	David Webb Peoples
6584	woody_allen	Woody Allen
6585	joseph_sargent	Joseph Sargent
6586	jesse_dylan	Jesse Dylan
6587	martin_brest	Martin Brest
6588	claude_lelouch	Claude Lelouch
6590	craig_ferguson	Craig Ferguson
6591	peter_mullan	Peter Mullan
6592	alan_rudolph	Alan Rudolph
6593	mark_waters_viii	Mark Waters (VIII)
6595	clark_johnson	Clark Johnson
6596	james_ivory	James Ivory
6597	shinsuke_sato	Shinsuke Sato
6598	dana_brown	Dana Brown
6599	pier_paolo_pasolini	Pier Paolo Pasolini
6600	arthur_borman	Arthur Borman
6601	barry_sonnenfeld	Barry Sonnenfeld
6602	frank_henenlotter	Frank Henenlotter
6603	krzysztof_kieslowski	Krzysztof Kieslowski
6604	pier_paolo_pasolini	Pier Paolo Pasolini
6605	arthur_hiller	Arthur Hiller
6607	lewis_milestone	Lewis Milestone
6608	karl_slovin	Karl Slovin
6609	pier_paolo_pasolini	Pier Paolo Pasolini
6610	leonard_kastle	Leonard Kastle
6611	vittorio_de_sica	Vittorio De Sica
6612	john_badham	John Badham
6613	mike_nichols	Mike Nichols
6614	lawrence_kasdan	Lawrence Kasdan
6615	ronny_yu	Ronny Yu
6616	casey_la_scala	Casey La Scala
6617	kevin_costner	Kevin Costner
6618	stephen_chow	Stephen Chow
6619	boaz_yakin	Boaz Yakin
6620	shari_springer_berman	Shari Springer Berman
6622	delphine_gleize	Delphine Gleize
6623	dan_ireland	Dan Ireland
6624	harald_zwart	Harald Zwart
6625	jonathan-prince	Jonathan Prince
6626	bill_duke	Bill Duke
6627	lynn_roth	Lynn Roth
6628	peter_markle	Peter Markle
6629	jaume_colletserra	Jaume Collet-Serra
6630	mark_robson	Mark Robson
6631	john_lafia	John Lafia
6633	gabriel_axel	Gabriel Axel
6634	gonzalo_suarez	Gonzalo Suárez
6635	damian_harris	Damian Harris
6636	rob_reiner	Rob Reiner
6637	david_winters	David Winters
6638	peter_markle	Peter Markle
6639	terence_young	Terence Young
6641	michael_haneke	Michael Haneke
6642	mark_l_lester	Mark L. Lester
6643	yasujiro_ozu	Yasujiro Ozu
6644	eric_rohmer	Eric Rohmer
6645	george_lucas	George Lucas
6646	russ_meyer	Russ Meyer
6647	sherman_alexie	Sherman Alexie
6648	kwontaek_im	Kwon-taek Im
6649	ronald_neame	Ronald Neame
6650	robert_hamer	Robert Hamer
6651	edward_burns	Edward Burns
6652	john_sturges	John Sturges
6653	michael_mann	Michael Mann
6654	inoshiro-honda	Ishirô Honda
6655	inoshiro-honda	Ishirô Honda
6656	bert_i_gordon	Bert I. Gordon
6657	eugene_lourie	Eugène Lourié
6658	kevin_lima	Kevin Lima
6659	ron_underwood	Ron Underwood
6660	michael_powell	Michael Powell
6661	michael_apted	Michael Apted
6662	1048166-shawn_levy	Shawn Levy
6663	blake_edwards	Blake Edwards
6664	mark_l_lester	Mark L. Lester
6665	tod_browning	Tod Browning
6666	luis_bunuel	Luis Buñuel
6667	william_gazecki	William Gazecki
6668	zhang_yimou	Yimou Zhang
6669	akira_kurosawa	Akira Kurosawa
6670	1013265-james_robinson	James Robinson
6671	jane_campion	Jane Campion
6672	christian_frei	Christian Frei
6673	carlos_saura	Carlos Saura
6674	anand_patwardhan	Anand Patwardhan
6675	andre_techine	Andre Techine
6676	michael_apted	Michael Apted
6678	volker_schloendorff	Volker Schlöndorff
6679	jts_moore	J.T.S. Moore
6680	julia_query	Julia Query
6681	1050543-jeremy_thomas	Jeremy Thomas
6682	alastair_fothergill	Alastair Fothergill
6683	tony_scott	Tony Scott
6684	luchino_visconti	Luchino Visconti
6685	richard_benjamin	Richard Benjamin
6686	gordon_chan	Gordon Chan
6687	david_zucker	David Zucker
6688	vladimir_michalek	Vladimír Michálek
6689	efram_potelle	Efram Potelle
6690	agustin_diaz_yanes	Agustín Díaz Yanes
6691	robert_towne	Robert Towne
6692	helen_stickler	Helen Stickler
6693	gabriel_baur	Gabriel Baur
6694	diego_lerman	Diego Lerman
6695	victor_salva	Victor Salva
6696	deepa-mehta	Deepa Mehta
6697	neema_barnette	Neema Barnette
6698	alan_hruska	Alan Hruska
6699	shane_meadows	Shane Meadows
6700	emilio_martinez_lazaro	Emilio Martínez Lázaro
6701	bryan-gunnar-cole	Bryan Gunnar Cole
6702	sam_weisman	Sam Weisman
6703	ted_kotcheff	Ted Kotcheff
6704	paul_f_ryan	Paul F. Ryan
6705	fenton_bailey	Fenton Bailey
6706	michael_edwards	Michael Edwards
6707	eli_roth	Eli Roth
6708	director-ridley-scott	Director Ridley Scott
6709	robert_rodriguez	Robert Rodriguez
6710	greg_pritikin	Greg Pritikin
6711	sofia_coppola	Sofia Coppola
6712	everett_lewis	Everett Lewis
6713	satoshi_kon	Satoshi Kon
6714	corey_yuen	Corey Yuen
6715	tony_randel	Tony Randel
6716	peter_bogdanovich	Peter Bogdanovich
6717	doris_doerrie	Doris Dörrie
6718	jeff_kanew	Jeff Kanew
6719	larry_peerce	Larry Peerce
6720	bruce_a_evans	Bruce A. Evans
6721	tsui_hark	Hark Tsui
6722	tsui_hark	Hark Tsui
6723	tsui_hark	Hark Tsui
6724	peter_bogdanovich	Peter Bogdanovich
6725	michael_schultz	Michael Schultz
6726	bille_august	Bille August
6727	peter_bogdanovich	Peter Bogdanovich
6728	george_englund	George Englund
6729	james_ivory	James Ivory
6730	sam_peckinpah	Sam Peckinpah
6731	george_a_romero	George A. Romero
6732	gene_kelly	Gene Kelly
6733	manoel_deoliveira	Manoel de Oliveira
6734	1040928-john_carpenter	John Carpenter
6735	ari_libsker	Ari Libsker
6736	gregory-dark	Gregory Dark
6737	jeff_daniels	Jeff Daniels
6738	vittorio_de_sica	Vittorio De Sica
6739	hal_walker	Hal Walker
6740	matthew_robbins	Matthew Robbins
6741	1041041-larry_cohen	Larry Cohen
6742	tibor_takacs	Tibor Takács
6743	wolfgang_reitherman	Wolfgang Reitherman
6744	howard_storm	Howard Storm
6745	michael_gottlieb	Michael Gottlieb
6746	jeff_lieberman	Jeff Lieberman
6747	stephen_sommers	Stephen Sommers
6748	david_cronenberg	David Cronenberg
6749	george_scribner	George Scribner
6750	woody_allen	Woody Allen
6751	mike_figgis	Mike Figgis
6752	jonathan_lynn	Jonathan Lynn
6753	tim_mccanlies	Tim McCanlies
6754	len_wiseman	Len Wiseman
6755	don_coscarelli	Don Coscarelli
6756	john_sayles	John Sayles
6757	mariejeanne_pascal	Marie-Jeanne Pascal
6759	nick_willing	Nick Willing
6760	morgan_spurlock	Morgan Spurlock
6761	tom_peosay	Tom Peosay
6762	eytan_fox	Eytan Fox
6763	danny_devito	Danny DeVito
6764	1001257-peter_berg	Peter Berg
6765	1055381-audrey_wells	Audrey Wells
6766	hamlet_sarkissian	Hamlet Sarkissian
6768	eric_till	Eric Till
6769	emile_gaudreault	Émile Gaudreault
6770	koji_kawano	Koji Kawano
6771	david_hillenbrand	David Hillenbrand
6772	nicolas_philibert	Nicolas Philibert
6773	_0158984	Sylvain Chomet
6774	david_cronenberg	David Cronenberg
6775	stephanie-black	Stephanie Black
6776	ashutosh_gowariker	Ashutosh Gowariker
6777	stanley_kramer	Stanley Kramer
6778	jeff_bates	Jeff Bates
6779	robert_mulligan	Robert Mulligan
6780	errol_morris	Errol Morris
6781	frank_beyer	Frank Beyer
6782	aki_kaurismaeki	Aki Kaurismäki
6783	jean_renoir	Jean Renoir
6784	peter-clifton	Peter Clifton
6785	stanley_donen	Stanley Donen
6786	hector_babenco	Hector Babenco
6787	alan_j_pakula	Alan J. Pakula
6788	martha_coolidge	Martha Coolidge
6789	gilles_mimouni	Gilles Mimouni
6790	uli_edel	Uli Edel
6791	gabriel_axel	Gabriel Axel
6792	nikita_mikhalkov	Nikita Mikhalkov
6793	brian_levant	Brian Levant
6794	rod_daniel	Rod Daniel
6795	harley_cokeliss	Harley Cokeliss
6796	john_singleton	John Singleton
6797	barry_levinson	Barry Levinson
6798	1042742-alan_parker	Alan Parker
6799	jeremy_kagan	Jeremy Kagan
6800	george_p_cosmatos	George P. Cosmatos
6801	alex_de_la_iglesia	Alex de la Iglesia
6802	alan_j_pakula	Alan J. Pakula
6803	jon_turteltaub	Jon Turteltaub
6804	sam_raimi	Sam Raimi
6805	christophe_gans	Christophe Gans
6806	tsui_hark	Hark Tsui
6807	terry_gilliam	Terry Gilliam
6808	brian_hutton	Brian G. Hutton
6809	richard_tuggle	Richard Tuggle
6810	joseph_ruben	Joseph Ruben
6811	hert_bochner	Hert Bochner
6812	john_lee_hancock	John Lee Hancock
6813	alan_rafkin	Alan Rafkin
6814	richard_benjamin	Richard Benjamin
6815	david_slade	David Slade
6816	phil_joanou	Phil Joanou
6817	clint_eastwood	Clint Eastwood
6818	elem_klimov	Elem Klimov
6819	bill_duke	Bill Duke
6820	john_fawcett	John Fawcett
6821	bill_l_norton	Bill L. Norton
6822	maggie_greenwald	Maggie Greenwald
6823	stephen_hopkins	Stephen Hopkins
6824	francis_veber	Francis Veber
6825	edward_montagne	Edward Montagne
6826	alan_rafkin	Alan Rafkin
6827	adam_bernstein	Adam Bernstein
6828	bertrand_tavernier	Bertrand Tavernier
6829	allan_moyle	Allan Moyle
6830	1010653-david_miller	David Miller
6831	david_seltzer	David Seltzer
6832	mike_nichols	Mike Nichols
6833	gene_cajayon	Gene Cajayon
6834	glenn_gordon_caron	Glenn Gordon Caron
6835	lewis_coates	Luigi Cozzi
6836	edgarulmer	Edgar G. Ulmer
6837	glenn_gordon_caron	Glenn Gordon Caron
6839	jeffrey_porter	Jeffrey Porter
6840	craig_r_baxley	Craig R. Baxley
6841	howard_deutch	Howard Deutch
6842	stephen_herek	Stephen Herek
6844	david_mamet	David Mamet
6845	mick_jackson	Mick Jackson
6846	norman_mailer	Norman Mailer
6847	1196732-andrew_robinson	Andrew Robinson
6848	john_cardos	John 'Bud' Cardos
6849	ronald_neame	Ronald Neame
6850	richard_pearce	Richard Pearce
6851	allison_anders	Allison Anders
6852	richard_brooks_i	Richard Brooks I
6853	ron-casden	Ron Casden
6854	james_b_harris	James B. Harris
6855	jeanpierre_denis	Jean-Pierre Denis
6856	michael_curtiz	Michael Curtiz
6857	kevin_seymour	Kevin Seymour
6858	roman_polanski	Roman Polanski
6859	william_dieterle	William Dieterle
6860	michael_karbelnikoff	Michael Karbelnikoff
6861	eric_byler	Eric Byler
6862	donald_tevey	Donald Tevey
6863	richard_linklater	Richard Linklater
6864	1058590-david_leland	David Leland
6865	brad_silberling	Brad Silberling
