userID	movieID	rating	date_day	date_month	date_year	date_hour	date_minute	date_second
545	3481	5	31	10	2006	23	16	35
545	3499	4	31	10	2006	23	7	14
545	3671	4	31	10	2006	23	6	37
545	3681	5	31	10	2006	22	56	47
545	3683	3	31	10	2006	23	10	51
545	3735	3	31	10	2006	23	13	51
545	3814	3	31	10	2006	23	12	28
545	3868	4.5	31	10	2006	23	16	54
545	3897	4.5	31	10	2006	23	8	14
545	3949	5	31	10	2006	23	9	38
545	3950	4	31	10	2006	23	17	57
545	4007	4	31	10	2006	23	18	9
545	4011	4.5	31	10	2006	23	9	57
545	4027	4.5	31	10	2006	23	13	11
545	4034	3.5	31	10	2006	23	18	2
545	4105	4.5	31	10	2006	23	23	14
545	4226	4.5	31	10	2006	23	6	29
545	4235	4.5	31	10	2006	23	18	38
545	4262	4.5	31	10	2006	23	6	31
545	4326	2	31	10	2006	23	13	6
545	4855	3	31	10	2006	23	11	21
545	4878	4.5	31	10	2006	23	8	49
545	4881	5	31	10	2006	23	20	46
545	4886	4.5	31	10	2006	23	2	47
545	4973	4.5	31	10	2006	22	58	53
545	4993	4.5	31	10	2006	22	58	28
545	4995	4	31	10	2006	23	22	56
545	5291	3.5	31	10	2006	23	3	12
545	5294	3.5	31	10	2006	23	16	10
545	5349	4.5	31	10	2006	23	28	55
545	5377	3	31	10	2006	23	22	31
545	5378	2	31	10	2006	23	29	2
545	5464	4	31	10	2006	23	17	26
545	5669	3.5	31	10	2006	23	10	55
545	5782	3	31	10	2006	22	58	42
545	5902	4	31	10	2006	23	14	52
545	5952	4.5	31	10	2006	23	0	8
545	5954	4	31	10	2006	23	10	25
545	5989	3.5	31	10	2006	23	11	13
545	5995	4.5	31	10	2006	23	0	15
545	6001	3.5	31	10	2006	23	12	25
545	6016	4.5	31	10	2006	22	58	15
545	6062	4	31	10	2006	23	2	44
545	6104	3	31	10	2006	23	7	16
545	6301	4	31	10	2006	23	4	28
545	6377	4.5	31	10	2006	23	19	38
545	6502	3.5	31	10	2006	23	22	29
545	6662	4.5	31	10	2006	23	0	19
545	6663	3	31	10	2006	23	21	1
545	6787	4	31	10	2006	23	10	38
545	6796	3.5	31	10	2006	23	8	25
545	6807	5	31	10	2006	22	57	3
545	6867	3.5	31	10	2006	23	21	38
545	6870	3.5	31	10	2006	23	16	50
545	6874	4.5	31	10	2006	23	12	16
545	6953	4	31	10	2006	23	22	26
545	7090	2	31	10	2006	23	2	38
545	7094	3.5	31	10	2006	23	29	23
545	7139	4	31	10	2006	23	23	45
545	7147	3.5	31	10	2006	23	15	14
545	7153	5	31	10	2006	23	0	6
545	7160	3	31	10	2006	23	20	51
545	7349	5	31	10	2006	23	5	7
545	7361	4	31	10	2006	23	8	51
545	7438	5	31	10	2006	23	12	20
545	7802	4.5	31	10	2006	23	22	19
545	7934	3.5	31	10	2006	23	22	24
545	8340	4	31	10	2006	23	11	28
545	8360	4	31	10	2006	23	28	53
545	8464	3.5	31	10	2006	23	14	8
545	8638	4	31	10	2006	23	18	46
545	8784	4	31	10	2006	23	11	40
545	8798	4.5	31	10	2006	23	19	16
545	8874	5	31	10	2006	23	9	48
545	8950	3.5	31	10	2006	23	12	30
545	8961	4.5	31	10	2006	22	59	57
545	8970	2.5	31	10	2006	23	19	53
545	26242	4	31	10	2006	23	2	34
545	27773	3	31	10	2006	23	17	2
545	27816	2.5	31	10	2006	23	17	31
545	27838	2.5	31	10	2006	23	12	46
545	30707	4	31	10	2006	23	13	4
545	30749	2.5	31	10	2006	23	7	0
545	31410	2.5	31	10	2006	22	56	45
545	32587	4.5	31	10	2006	23	13	58
545	33166	3	31	10	2006	23	19	19
545	33493	3.5	31	10	2006	23	29	6
545	33660	2.5	31	10	2006	23	6	41
545	33794	3.5	31	10	2006	23	6	34
545	34405	3	31	10	2006	23	3	23
545	35836	3	31	10	2006	23	18	32
545	36535	4.5	31	10	2006	23	6	46
545	37733	4	31	10	2006	23	20	13
545	37741	3	31	10	2006	23	15	30
545	38061	3.5	31	10	2006	23	6	9
545	39183	3.5	31	10	2006	23	15	27
545	40278	3.5	31	10	2006	23	20	32
545	40815	2.5	31	10	2006	23	28	50
545	41997	3	31	10	2006	23	9	16
545	43396	4.5	31	10	2006	23	5	3
545	44191	2	31	10	2006	23	0	27
545	44199	3.5	31	10	2006	23	9	5
545	45431	4	31	10	2006	23	17	13
545	45517	4	31	10	2006	23	18	55
545	48516	5	31	10	2006	23	4	43
548	252	4	28	8	2007	19	17	14
548	260	5	28	8	2007	19	34	57
548	296	4	28	8	2007	19	37	53
548	318	5	28	8	2007	19	34	36
548	440	4	28	8	2007	19	34	0
548	539	4.5	28	8	2007	19	30	27
548	902	4.5	28	8	2007	19	30	47
548	915	4.5	28	8	2007	19	31	9
548	916	5	28	8	2007	19	30	57
548	1060	5	28	8	2007	19	17	49
548	1196	4.5	28	8	2007	19	35	8
548	1198	4.5	28	8	2007	19	34	47
548	1210	4	28	8	2007	19	35	14
548	1271	5	28	8	2007	19	30	15
548	1307	4.5	28	8	2007	19	30	37
548	1376	4	28	8	2007	19	16	59
548	1461	4	29	8	2007	0	1	22
548	1485	3.5	28	8	2007	19	40	34
548	1584	4.5	28	8	2007	19	29	34
548	1610	4	28	8	2007	19	34	8
548	2072	4	28	8	2007	19	40	17
548	2407	4	28	8	2007	19	17	42
548	2423	4	29	8	2007	0	1	37
548	2795	5	29	8	2007	0	1	11
548	2797	4	28	8	2007	19	33	41
548	2918	4.5	28	8	2007	23	59	52
548	2990	4	28	8	2007	19	40	45
548	3052	3.5	28	8	2007	19	16	44
548	3100	5	28	8	2007	19	29	10
548	3361	5	28	8	2007	19	28	29
548	4896	4.5	28	8	2007	19	45	29
580	1	5	1	11	2006	10	54	44
580	370	5	1	11	2006	1	24	36
580	432	5	1	11	2006	1	24	27
580	494	3	1	11	2006	1	24	14
580	832	3	1	11	2006	1	24	3
580	1230	3	1	11	2006	1	24	15
580	1288	2	1	11	2006	1	24	45
580	1380	5	1	11	2006	1	24	29
580	1485	3	1	11	2006	1	24	6
580	1500	5	1	11	2006	1	24	31
580	2054	3	1	11	2006	1	24	10
580	2406	2	1	11	2006	1	24	43
580	2502	2	1	11	2006	1	24	39
580	2640	3	1	11	2006	1	23	59
580	2700	3	1	11	2006	1	24	2
580	3623	5	1	11	2006	1	24	34
580	3897	3	1	11	2006	1	24	17
580	4034	2	1	11	2006	1	24	47
580	5349	4.5	1	11	2006	10	55	16
580	6874	4	1	11	2006	10	55	6
580	7153	5	1	11	2006	1	24	32
580	47423	4	1	11	2006	10	31	42
580	48322	4	1	11	2006	10	33	56
622	1	4	8	7	2008	4	45	47
622	10	4.5	8	7	2008	12	58	42
622	26	4	8	7	2008	4	26	19
622	32	5	8	7	2008	13	2	50
622	47	5	8	7	2008	13	3	27
622	150	4.5	8	7	2008	4	42	43
622	165	5	8	7	2008	13	3	39
622	231	4	8	7	2008	13	4	18
622	253	5	8	7	2008	12	49	18
622	260	5	8	7	2008	4	40	38
622	296	5	8	7	2008	4	41	32
622	318	4.5	8	7	2008	4	19	45
622	356	4.5	8	7	2008	4	45	31
622	364	4	8	7	2008	13	3	53
622	442	4.5	13	7	2008	3	41	3
622	480	4	8	7	2008	12	47	33
622	541	3.5	8	7	2008	4	26	43
622	546	3	8	7	2008	4	17	27
622	589	4	8	7	2008	12	47	28
622	590	4.5	8	7	2008	4	43	0
622	593	5	8	7	2008	4	42	26
622	628	5	8	7	2008	13	0	59
622	688	3	8	7	2008	4	19	11
622	836	4.5	8	7	2008	4	17	47
622	839	4	8	7	2008	4	18	13
622	924	4.5	8	7	2008	4	19	55
622	1015	4	8	7	2008	4	19	7
622	1073	4.5	8	7	2008	13	4	49
622	1101	4.5	13	7	2008	3	40	50
622	1196	5	8	7	2008	4	43	51
622	1198	4	8	7	2008	4	45	58
622	1203	5	8	7	2008	4	19	52
622	1210	5	8	7	2008	13	2	40
622	1213	4	8	7	2008	4	38	56
622	1240	5	8	7	2008	13	4	38
622	1391	4	13	7	2008	3	41	27
622	1527	5	8	7	2008	12	53	59
622	1610	5	8	7	2008	12	47	59
622	1653	5	13	7	2008	3	41	52
622	1704	5	8	7	2008	4	27	8
622	1961	4.5	13	7	2008	3	39	52
622	2115	5	8	7	2008	12	48	49
622	2174	4	13	7	2008	3	41	13
622	2329	5	8	7	2008	4	20	44
622	2471	3.5	8	7	2008	4	17	45
622	2496	3.5	8	7	2008	4	18	28
622	2571	5	8	7	2008	4	41	41
622	2662	3.5	8	7	2008	4	17	57
622	2683	4.5	13	7	2008	3	40	32
622	2762	5	8	7	2008	13	4	3
622	2959	5	9	7	2008	1	52	35
622	3147	5	9	7	2008	4	23	53
622	3275	5	8	7	2008	12	47	51
622	3354	4	8	7	2008	4	17	3
622	3686	5	8	7	2008	4	18	55
622	3704	3.5	8	7	2008	4	17	40
622	3745	4	8	7	2008	4	17	35
622	4011	5	12	8	2008	4	0	14
622	4027	5	8	7	2008	4	39	38
622	4306	3.5	8	7	2008	4	42	52
622	4963	5	9	7	2008	12	58	59
622	4993	5	8	7	2008	4	45	13
622	5349	4	8	7	2008	4	45	21
622	5418	5	8	7	2008	12	55	44
622	5445	4.5	8	7	2008	4	40	48
622	5446	4.5	8	7	2008	12	45	43
622	5630	5	8	7	2008	12	48	56
622	5903	5	8	7	2008	12	48	7
622	5989	5	8	7	2008	13	0	43
622	6250	5	8	7	2008	4	25	41
622	6365	5	8	7	2008	12	54	18
622	6753	5	8	7	2008	4	22	46
622	6934	5	8	7	2008	12	54	20
622	7147	5	8	7	2008	12	56	53
622	7153	5	8	7	2008	4	44	26
622	7293	4	8	7	2008	4	18	53
622	7361	5	8	7	2008	4	38	39
622	8622	5	8	7	2008	12	49	42
622	8665	5	8	7	2008	12	55	46
622	8957	0.5	8	7	2008	12	49	51
622	8984	4.5	9	7	2008	12	58	55
622	27728	4	8	7	2008	12	48	45
622	32587	5	8	7	2008	12	59	52
622	33166	5	9	7	2008	4	31	11
622	34405	5	8	7	2008	4	18	31
622	36529	5	8	7	2008	12	57	1
622	44191	5	8	7	2008	4	28	54
622	44665	5	8	7	2008	4	25	1
622	46976	4.5	9	7	2008	13	2	1
622	47610	5	8	7	2008	13	0	25
622	48043	5	8	7	2008	12	54	40
622	48774	4.5	8	7	2008	4	18	41
622	49272	4.5	8	7	2008	4	46	1
622	49772	5	9	7	2008	1	53	16
622	51931	5	8	7	2008	12	57	37
622	53322	4.5	9	7	2008	12	58	52
622	54259	5	9	7	2008	4	24	17
622	54286	5	8	7	2008	12	55	49
622	54745	5	8	7	2008	12	59	28
622	54997	2	8	7	2008	4	20	6
622	55830	4.5	9	7	2008	13	2	19
622	55872	5	8	7	2008	4	27	55
622	55908	5	8	7	2008	4	21	0
622	56171	5	8	7	2008	4	24	9
622	57640	4.5	13	7	2008	3	37	30
622	58025	4.5	8	7	2008	12	56	11
622	58078	5	8	7	2008	4	44	33
622	58559	5	12	8	2008	3	59	9
622	58972	4.5	8	7	2008	4	23	30
622	59016	4	8	7	2008	4	29	44
622	59103	4.5	8	7	2008	4	30	45
622	59315	4.5	8	7	2008	4	19	34
622	59615	5	8	7	2008	4	29	53
622	59985	5	9	7	2008	1	53	26
622	60069	4.5	8	7	2008	4	29	37
622	60072	5	8	7	2008	4	30	11
622	60074	5	8	7	2008	4	30	51
622	60514	4.5	12	8	2008	3	58	55
636	5	2.5	28	12	2006	16	49	11
636	9	1.5	12	8	2006	11	39	21
636	11	3.5	28	12	2007	17	12	46
636	16	4	4	6	2006	22	7	34
636	50	3.5	15	6	2007	23	25	31
636	161	4	15	5	2004	17	46	8
636	165	3.5	15	5	2004	21	0	2
636	224	4	30	6	2004	22	1	24
636	231	2.5	15	5	2004	21	4	28
636	236	2.5	22	4	2006	22	2	40
636	260	3.5	15	5	2004	18	10	34
636	268	2	30	5	2006	22	21	28
636	288	0.5	17	7	2006	15	58	10
636	296	4	14	5	2004	7	41	14
636	315	2	13	10	2005	21	55	45
636	318	4	26	12	2005	13	13	58
636	344	1.5	8	10	2005	21	31	21
636	357	4	15	5	2004	21	7	17
636	364	3.5	15	5	2004	18	36	48
636	367	2.5	15	5	2004	21	7	6
636	370	3.5	1	1	2008	18	59	44
636	380	3.5	15	5	2004	21	6	8
636	457	4	15	5	2004	18	31	51
636	466	3.5	8	10	2005	21	34	17
636	480	2.5	15	5	2004	21	4	14
636	508	3	30	9	2004	18	30	45
636	516	2.5	15	1	2006	22	10	31
636	520	3	2	1	2006	23	29	19
636	527	4.5	13	5	2004	13	52	21
636	586	3.5	2	1	2009	10	35	32
636	588	2.5	15	7	2004	0	3	18
636	590	3.5	15	5	2004	21	5	52
636	592	3.5	15	5	2004	21	5	57
636	593	3	14	5	2004	7	50	9
636	594	4	16	5	2004	21	32	0
636	595	3.5	15	7	2004	0	3	28
636	597	3.5	15	5	2004	21	6	49
636	648	2.5	13	6	2007	21	59	26
636	733	3	2	1	2006	23	29	44
636	745	5	2	1	2006	19	36	54
636	760	3.5	14	5	2004	7	50	23
636	778	2	15	5	2004	21	3	56
636	780	3.5	15	5	2004	21	6	19
636	836	2	14	7	2006	11	27	33
636	858	5	14	7	2004	23	54	59
636	904	3	14	5	2004	7	48	24
636	912	4.5	2	1	2006	19	37	42
636	913	3.5	13	5	2004	13	44	3
636	923	2.5	7	1	2006	16	45	31
636	928	3	15	5	2004	17	39	41
636	969	3.5	13	5	2004	13	44	21
636	1036	3	15	5	2004	16	7	36
636	1079	4	15	5	2004	21	8	21
636	1080	4	2	1	2006	19	36	37
636	1086	3.5	15	5	2004	16	5	38
636	1090	3.5	21	9	2008	8	53	21
636	1097	3.5	15	5	2004	21	7	14
636	1101	4	26	8	2004	21	52	22
636	1125	3.5	15	5	2004	18	5	44
636	1136	4	14	5	2004	7	45	39
636	1148	5	2	1	2006	12	50	53
636	1193	3	14	5	2004	12	9	41
636	1196	3.5	13	5	2004	13	52	42
636	1198	4	14	5	2004	7	43	5
636	1201	4.5	13	5	2004	13	45	3
636	1203	3.5	14	5	2004	12	10	17
636	1204	4.5	13	5	2004	13	43	55
636	1208	3.5	29	10	2005	15	14	33
636	1210	3.5	15	5	2004	18	10	24
636	1212	3	9	2	2007	22	29	17
636	1213	4	29	9	2007	9	8	30
636	1221	5	14	7	2004	23	55	3
636	1223	5	15	1	2006	22	19	26
636	1225	3	15	5	2004	16	4	12
636	1233	5	15	5	2004	21	25	29
636	1246	3	13	5	2004	13	42	25
636	1250	4.5	15	5	2004	21	26	50
636	1262	4.5	14	5	2004	7	44	28
636	1269	3	15	5	2004	16	8	20
636	1270	3.5	1	1	2008	19	0	13
636	1272	3.5	16	5	2004	9	3	41
636	1278	3	16	5	2004	9	19	48
636	1291	4	14	5	2004	12	4	52
636	1300	3.5	1	1	2008	18	59	36
636	1371	3	2	1	2006	23	31	9
636	1375	3	2	1	2006	23	31	3
636	1376	3	2	1	2006	23	31	5
636	1387	1	15	5	2004	16	2	10
636	1391	3.5	26	8	2004	21	20	42
636	1393	2.5	30	6	2004	21	55	53
636	1485	1.5	6	11	2005	14	45	8
636	1517	2	2	1	2006	19	42	18
636	1556	2.5	17	7	2004	13	14	58
636	1580	4	15	5	2004	21	5	8
636	1617	4	8	1	2006	20	10	18
636	1707	1.5	30	12	2005	19	21	51
636	1721	4	13	4	2008	9	14	58
636	1729	3	25	2	2007	9	33	40
636	1784	4.5	2	1	2006	19	37	24
636	1876	3	15	1	2006	22	8	13
636	1923	2.5	27	7	2005	18	19	41
636	1931	4.5	15	5	2004	16	6	50
636	1953	3	22	12	2008	21	21	27
636	2019	1	15	5	2004	16	2	6
636	2020	1.5	23	5	2004	19	4	26
636	2023	4.5	11	12	2004	21	15	59
636	2028	4	13	5	2004	13	53	3
636	2078	3.5	15	5	2004	18	36	42
636	2115	3	11	12	2004	21	13	47
636	2145	1.5	2	1	2006	23	30	18
636	2150	2.5	26	6	2006	18	55	34
636	2151	2.5	12	7	2006	12	7	6
636	2194	4	14	5	2004	12	4	41
636	2212	3.5	15	5	2004	21	2	55
636	2249	1.5	1	10	2007	20	22	20
636	2278	3.5	16	5	2004	9	38	4
636	2294	1.5	26	6	2006	18	54	35
636	2295	4.5	15	5	2004	20	59	4
636	2300	2.5	16	5	2004	9	27	6
636	2302	3.5	2	1	2006	12	42	35
636	2316	3	16	5	2004	9	37	56
636	2329	3	14	5	2004	12	10	46
636	2378	2.5	2	1	2006	23	28	50
636	2380	2	8	10	2005	21	30	31
636	2414	2.5	15	5	2004	21	14	21
636	2427	2.5	7	5	2006	12	50	44
636	2443	2.5	30	6	2004	21	55	13
636	2470	3.5	15	5	2004	21	29	43
636	2471	2.5	2	1	2006	23	32	10
636	2513	1	15	5	2004	21	11	47
636	2540	2	11	6	2006	10	51	34
636	2542	4	2	1	2006	23	28	21
636	2571	4.5	14	5	2004	7	49	31
636	2605	4	16	7	2006	20	24	1
636	2628	2	11	11	2005	21	22	1
636	2671	3.5	8	10	2005	21	34	37
636	2683	2	4	1	2006	20	24	18
636	2692	4	14	5	2004	7	41	34
636	2706	3.5	13	5	2004	13	40	22
636	2788	3.5	15	5	2004	18	1	9
636	2803	3.5	7	1	2006	16	46	6
636	2808	1.5	15	5	2004	17	43	43
636	2944	4	14	5	2004	7	43	43
636	2947	3	15	5	2004	16	7	18
636	2990	2	21	10	2007	9	4	17
636	2991	3.5	15	5	2004	21	18	36
636	2993	2.5	15	1	2006	22	23	3
636	3033	1.5	21	10	2007	8	30	47
636	3062	4.5	2	1	2006	19	38	30
636	3066	4	15	5	2004	17	44	45
636	3114	1	8	1	2006	20	8	32
636	3147	3	21	10	2007	10	10	51
636	3155	2.5	30	5	2006	22	21	54
636	3176	3	17	4	2008	5	50	11
636	3198	4	26	8	2004	21	51	27
636	3256	3	17	7	2006	0	36	55
636	3275	4	14	5	2004	12	6	10
636	3315	1.5	17	7	2006	15	56	45
636	3323	1.5	14	7	2008	22	0	15
636	3334	4	2	1	2006	23	28	4
636	3339	3.5	15	5	2004	16	8	57
636	3398	3	15	5	2004	21	9	56
636	3481	2	27	1	2008	8	24	55
636	3578	3.5	15	5	2004	21	23	25
636	3623	2	19	6	2007	22	6	15
636	3638	3	21	10	2007	10	12	48
636	3671	4	15	5	2004	16	8	17
636	3751	3.5	15	5	2004	18	36	21
636	3755	2.5	27	8	2006	22	15	48
636	3793	2.5	23	2	2007	21	16	6
636	3836	4.5	13	5	2004	13	49	13
636	3869	3.5	15	5	2004	21	13	5
636	3948	3	18	9	2005	15	36	44
636	3985	4	15	5	2004	17	49	22
636	3998	3	4	2	2007	21	4	18
636	4014	2.5	19	6	2005	16	10	39
636	4027	3.5	6	8	2005	14	26	58
636	4034	3	2	1	2009	9	51	49
636	4041	3	15	5	2004	21	12	39
636	4085	3	12	7	2006	12	0	10
636	4143	1.5	14	7	2006	22	49	52
636	4200	1.5	18	1	2008	20	45	34
636	4246	2.5	3	1	2008	21	48	21
636	4254	2.5	15	5	2004	21	29	49
636	4326	2.5	15	5	2004	17	39	55
636	4396	3.5	15	5	2004	18	0	24
636	4397	3	15	5	2004	18	0	27
636	4398	2	30	6	2004	22	5	41
636	4448	3.5	4	12	2006	22	56	50
636	4467	3.5	12	12	2004	11	13	32
636	4562	3.5	16	10	2005	10	24	20
636	4636	2.5	16	8	2006	22	21	59
636	4661	2	15	1	2006	22	12	12
636	4728	3	12	12	2004	11	14	4
636	4776	3.5	3	3	2007	22	3	20
636	4890	2	7	9	2008	8	56	30
636	4896	3	20	8	2005	7	52	0
636	4918	4	15	5	2004	17	41	31
636	4954	3.5	8	10	2005	21	42	44
636	4963	3	14	5	2004	12	6	20
636	4973	3	16	9	2006	21	46	41
636	4979	3	2	1	2009	9	52	33
636	4993	5	25	5	2004	8	47	6
636	5011	3.5	19	6	2005	15	58	30
636	5060	2.5	15	5	2004	16	8	38
636	5152	2.5	31	5	2007	22	21	52
636	5250	2.5	17	7	2006	11	46	42
636	5299	2	16	10	2005	10	22	57
636	5316	3.5	9	2	2007	22	30	24
636	5378	2	7	1	2006	16	44	45
636	5400	2.5	24	11	2005	18	14	12
636	5420	2	12	5	2006	18	11	53
636	5445	4	14	5	2004	12	5	26
636	5449	3	27	7	2005	18	25	13
636	5464	4.5	17	2	2008	20	2	47
636	5479	3.5	15	5	2004	17	45	47
636	5507	2	21	10	2007	8	45	0
636	5541	3.5	30	6	2004	22	3	32
636	5636	3	17	6	2007	9	42	38
636	5678	3.5	15	5	2004	17	55	31
636	5809	3	27	5	2007	9	24	1
636	5878	2	21	9	2008	7	23	4
636	5942	1	20	7	2006	21	20	59
636	5945	3	14	12	2005	18	14	23
636	5952	5	1	7	2006	9	34	40
636	5956	1	15	5	2004	17	44	32
636	5989	4	2	1	2006	23	26	36
636	5991	2	13	7	2007	20	57	7
636	5995	4	15	5	2004	17	51	32
636	6021	2	16	10	2006	20	56	59
636	6104	4	15	5	2004	16	2	57
636	6181	3.5	15	5	2004	18	24	52
636	6333	3	16	8	2007	23	27	41
636	6378	2.5	15	5	2004	21	11	29
636	6405	3	15	5	2004	18	37	27
636	6434	3.5	16	5	2004	9	24	50
636	6437	4.5	1	7	2006	16	29	38
636	6441	4	20	12	2005	8	18	13
636	6520	3.5	16	5	2004	9	39	12
636	6539	2.5	14	5	2004	12	4	20
636	6550	2	5	11	2006	22	7	55
636	6662	4	15	5	2004	18	4	45
636	6663	4	15	5	2004	18	6	31
636	6666	1.5	5	6	2008	11	30	9
636	6709	2.5	28	8	2006	20	35	7
636	6711	2	11	11	2006	21	5	33
636	6763	1.5	21	9	2008	8	47	58
636	6807	4	14	5	2004	12	13	22
636	6808	4	14	5	2004	7	43	34
636	6862	2	27	7	2005	22	36	45
636	6873	2	30	9	2004	18	25	28
636	6874	3	15	5	2004	17	42	34
636	6879	3.5	3	10	2006	15	1	23
636	6893	4	14	5	2004	12	8	54
636	6944	3.5	2	1	2006	23	27	15
636	6947	4.5	26	11	2005	23	38	16
636	6990	4	15	5	2004	17	40	8
636	7027	3.5	14	5	2004	12	5	56
636	7070	2	22	7	2007	22	31	5
636	7076	2.5	1	7	2006	9	36	16
636	7153	5	6	7	2006	22	54	6
636	7156	4	11	7	2008	15	29	33
636	7173	2.5	2	10	2007	16	52	24
636	7216	3	14	5	2004	7	40	54
636	7293	2.5	2	1	2006	23	31	50
636	7438	2	8	10	2005	21	41	27
636	7828	3.5	15	5	2004	20	56	36
636	7976	2.5	2	1	2006	23	32	37
636	7980	4.5	15	5	2004	21	25	59
636	8167	3.5	25	5	2004	8	40	30
636	8207	3.5	26	12	2005	13	14	19
636	8337	4	2	1	2006	19	35	48
636	8340	3.5	1	12	2007	8	39	46
636	8373	1.5	4	12	2005	15	30	43
636	8493	3	13	8	2006	11	26	54
636	8529	3.5	27	7	2005	18	14	24
636	8614	2	27	5	2006	22	18	29
636	8661	4.5	2	1	2006	19	38	16
636	8665	3.5	30	10	2008	22	52	55
636	8666	1.5	29	7	2008	19	3	41
636	8700	3.5	5	4	2008	21	57	1
636	8798	4	20	7	2006	19	42	50
636	8879	3.5	25	6	2005	11	5	36
636	8969	2.5	7	1	2006	16	42	26
636	8984	3	8	10	2005	21	42	37
636	25866	3.5	27	8	2006	22	15	16
636	25888	3.5	29	9	2007	9	17	45
636	25908	4	9	4	2007	10	45	27
636	25916	3.5	21	1	2007	12	13	32
636	26085	4	26	11	2005	23	48	47
636	26138	4.5	27	8	2006	22	14	17
636	26144	4	9	4	2007	10	44	51
636	27700	3.5	1	7	2006	9	39	47
636	27808	3	8	10	2005	14	0	30
636	27815	4	1	7	2008	22	44	53
636	27816	4	20	7	2006	14	22	21
636	30659	3.5	3	12	2005	15	30	57
636	31410	3.5	5	11	2006	22	7	15
636	31433	2	14	10	2007	22	16	16
636	32587	2	7	8	2006	0	13	3
636	32721	4	9	4	2007	10	47	24
636	33615	2.5	28	8	2005	17	3	21
636	33679	3.5	11	9	2005	22	6	43
636	33794	3	24	7	2008	20	2	29
636	36529	3	14	7	2006	22	49	25
636	38038	4.5	5	4	2008	21	57	56
636	41831	3.5	29	9	2007	9	16	20
636	41997	3.5	5	8	2006	13	2	55
636	42015	4.5	7	5	2006	12	49	45
636	43871	3	6	10	2006	22	50	35
636	44199	3.5	21	12	2008	23	31	58
636	44665	3.5	6	7	2006	8	35	24
636	44694	2.5	4	7	2008	8	41	11
636	44864	2.5	26	8	2007	20	58	53
636	45186	2.5	28	12	2006	16	48	32
636	45447	3.5	16	10	2006	21	0	0
636	45501	3	4	12	2006	22	56	31
636	45720	3	29	10	2006	21	15	55
636	47629	3.5	22	7	2007	22	27	1
636	49272	3.5	21	1	2007	12	14	2
636	49822	3.5	9	9	2007	9	56	29
636	50514	3.5	1	12	2007	8	38	8
636	51084	2	31	7	2007	16	10	41
636	52694	3	2	1	2009	9	53	50
636	53322	3.5	2	1	2009	9	50	20
636	54272	4	9	8	2007	17	25	16
636	54276	3	20	12	2008	9	4	1
636	54286	4	25	12	2007	9	39	44
636	55118	3.5	1	7	2008	22	46	31
636	55276	4	27	4	2008	12	14	8
636	55765	3.5	1	7	2008	22	45	35
636	56788	3.5	12	7	2008	16	25	35
636	58303	3.5	30	10	2008	22	54	5
636	59313	2.5	2	1	2009	10	5	23
636	59333	2	20	12	2008	9	3	27
636	59421	2.5	2	1	2009	9	55	8
636	59725	2.5	1	11	2008	18	7	33
637	168	4	6	12	2005	2	10	11
637	315	4	6	12	2005	2	9	59
637	903	4	6	12	2005	2	11	37
637	1092	4.5	6	12	2005	2	12	55
637	1186	3.5	6	12	2005	2	20	42
637	1210	4	10	1	2007	15	23	37
637	1246	3.5	10	1	2007	15	22	16
637	1266	3.5	6	12	2005	2	11	12
637	1375	4	6	12	2005	2	12	43
637	1959	3.5	6	12	2005	2	24	56
637	1961	3.5	10	1	2007	15	22	8
637	2353	4.5	6	12	2005	2	10	21
637	2762	4	10	1	2007	15	21	30
637	3256	3.5	6	12	2005	2	15	44
637	4886	3.5	10	1	2007	15	26	27
637	4995	4.5	6	12	2005	2	12	23
637	5218	4.5	6	12	2005	2	22	22
637	5816	2	6	12	2005	2	15	26
637	8530	3	10	1	2007	15	21	52
637	33166	3.5	10	1	2007	15	23	52
728	18	3.5	29	8	2007	15	27	51
728	296	5	29	8	2007	15	26	39
728	589	4	29	8	2007	15	43	33
728	1089	4	29	8	2007	15	28	8
728	1196	4	29	8	2007	15	38	0
728	1210	4	29	8	2007	15	29	13
728	1240	4	29	8	2007	15	44	1
728	1537	1	29	8	2007	15	7	5
728	1729	4.5	29	8	2007	15	27	54
728	1954	4	29	8	2007	15	45	30
728	2023	4	29	8	2007	15	3	15
728	2028	4	29	8	2007	15	41	9
728	2114	3.5	29	8	2007	15	8	41
728	2571	5	29	8	2007	15	37	0
728	2863	4	29	8	2007	15	6	44
728	3174	3.5	29	8	2007	15	4	32
728	3793	4	29	8	2007	15	48	4
728	4011	5	29	8	2007	15	30	58
728	4262	4	29	8	2007	15	33	37
728	5349	4	29	8	2007	15	47	16
728	5418	5	29	8	2007	15	25	58
728	5445	5	29	8	2007	15	46	6
728	6874	5	29	8	2007	15	28	2
728	7438	5	29	8	2007	15	28	5
728	8665	5	29	8	2007	15	26	16
728	38061	4	29	8	2007	15	33	3
728	41569	1.5	29	8	2007	15	47	48
728	49272	5	29	8	2007	15	35	49
728	51662	5	29	8	2007	15	17	16
728	53996	4	29	8	2007	15	46	16
732	11	3.5	2	11	2006	8	3	41
732	36	3.5	2	11	2006	8	12	41
732	235	3	2	11	2006	8	5	2
732	337	5	2	11	2006	8	5	10
732	509	4.5	2	11	2006	8	4	20
732	608	3.5	2	11	2006	8	14	8
732	1101	2	2	11	2006	8	4	44
732	1193	3.5	2	11	2006	8	13	19
732	1207	4.5	2	11	2006	8	23	47
